directory,btbCore0,btbCore1,file,period_start,period_end,total_power,l2_power,l3_power
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-67000005-periodicins-68000027-1000022.txt,periodicins-67000005,periodicins-68000027,20.6753,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-61000002-periodicins-62000008-1000006.txt,periodicins-61000002,periodicins-62000008,20.21,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-52000003-periodicins-53000005-1000002.txt,periodicins-52000003,periodicins-53000005,30.3652,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-6000002-periodicins-7000004-1000002.txt,periodicins-6000002,periodicins-7000004,30.3906,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-35000004-periodicins-36000013-1000009.txt,periodicins-35000004,periodicins-36000013,20.4456,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-23000014-periodicins-24000016-1000002.txt,periodicins-23000014,periodicins-24000016,15.7973,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-16000004-periodicins-17000006-1000002.txt,periodicins-16000004,periodicins-17000006,30.365,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-4000004-periodicins-5000006-1000002.txt,periodicins-4000004,periodicins-5000006,30.3652,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-86000005-periodicins-87000005-1000000.txt,periodicins-86000005,periodicins-87000005,12.7848,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-56000005-periodicins-57000022-1000017.txt,periodicins-56000005,periodicins-57000022,20.9958,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-105000002-periodicins-106000004-1000002.txt,periodicins-105000002,periodicins-106000004,30.3652,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-2000003-periodicins-3000002-999999.txt,periodicins-2000003,periodicins-3000002,19.3418,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-115000004-periodicins-116000006-1000002.txt,periodicins-115000004,periodicins-116000006,30.3886,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-97000009-periodicins-98000006-999997.txt,periodicins-97000009,periodicins-98000006,10.4987,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-96000019-periodicins-97000009-999990.txt,periodicins-96000019,periodicins-97000009,16.6032,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-63000004-periodicins-64000038-1000034.txt,periodicins-63000004,periodicins-64000038,20.0903,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-127000015-periodicins-128000008-999993.txt,periodicins-127000015,periodicins-128000008,20.635,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-36000013-periodicins-37000002-999989.txt,periodicins-36000013,periodicins-37000002,20.3556,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-110000006-periodicins-111000002-999996.txt,periodicins-110000006,periodicins-111000002,30.3884,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-11000006-periodicins-12000002-999996.txt,periodicins-11000006,periodicins-12000002,30.3652,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-81000004-periodicins-82000003-999999.txt,periodicins-81000004,periodicins-82000003,30.3892,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-68000027-periodicins-69000010-999983.txt,periodicins-68000027,periodicins-69000010,20.3943,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-13000004-periodicins-14000006-1000002.txt,periodicins-13000004,periodicins-14000006,30.3653,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-53000005-periodicins-54000004-999999.txt,periodicins-53000005,periodicins-54000004,30.3649,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-28000025-periodicins-29000004-999979.txt,periodicins-28000025,periodicins-29000004,20.3456,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-15000002-periodicins-16000004-1000002.txt,periodicins-15000002,periodicins-16000004,30.3894,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-21000016-periodicins-22000015-999999.txt,periodicins-21000016,periodicins-22000015,15.7972,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-22000015-periodicins-23000014-999999.txt,periodicins-22000015,periodicins-23000014,15.7972,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-83000005-periodicins-84000004-999999.txt,periodicins-83000005,periodicins-84000004,30.3886,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-39000014-periodicins-40000023-1000009.txt,periodicins-39000014,periodicins-40000023,13.7414,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-9000002-periodicins-10000004-1000002.txt,periodicins-9000002,periodicins-10000004,30.3651,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-26000014-periodicins-27000006-999992.txt,periodicins-26000014,periodicins-27000006,19.2096,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-89000011-periodicins-90000013-1000002.txt,periodicins-89000011,periodicins-90000013,12.3682,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-88000005-periodicins-89000011-1000006.txt,periodicins-88000005,periodicins-89000011,10.946,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-27000006-periodicins-28000025-1000019.txt,periodicins-27000006,periodicins-28000025,20.173,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-99000021-periodicins-100000009-999988.txt,periodicins-99000021,periodicins-100000009,10.75,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-113000006-periodicins-114000002-999996.txt,periodicins-113000006,periodicins-114000002,30.3889,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-64000038-periodicins-65000009-999971.txt,periodicins-64000038,periodicins-65000009,20.1347,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-102000002-periodicins-103000004-1000002.txt,periodicins-102000002,periodicins-103000004,30.3652,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-73000003-periodicins-74000005-1000002.txt,periodicins-73000003,periodicins-74000005,30.3649,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-38000006-periodicins-39000014-1000008.txt,periodicins-38000006,periodicins-39000014,20.4024,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-85000003-periodicins-86000005-1000002.txt,periodicins-85000003,periodicins-86000005,30.3885,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-123000016-periodicins-124000005-999989.txt,periodicins-123000016,periodicins-124000005,19.9759,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-43000003-periodicins-44000005-1000002.txt,periodicins-43000003,periodicins-44000005,30.3653,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-49000003-periodicins-50000005-1000002.txt,periodicins-49000003,periodicins-50000005,30.3885,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-92000010-periodicins-93000041-1000031.txt,periodicins-92000010,periodicins-93000041,20.4307,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-50000005-periodicins-51000004-999999.txt,periodicins-50000005,periodicins-51000004,30.3652,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-129000009-roi-end--59128920.txt,,,19.1825,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-44000005-periodicins-45000004-999999.txt,periodicins-44000005,periodicins-45000004,30.3884,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-117000025-periodicins-118000046-1000021.txt,periodicins-117000025,periodicins-118000046,20.1235,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-40000023-periodicins-41000005-999982.txt,periodicins-40000023,periodicins-41000005,25.6816,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-84000004-periodicins-85000003-999999.txt,periodicins-84000004,periodicins-85000003,30.3652,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-94000026-periodicins-95000004-999978.txt,periodicins-94000026,periodicins-95000004,20.4204,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-98000006-periodicins-99000021-1000015.txt,periodicins-98000006,periodicins-99000021,10.6209,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-60000010-periodicins-61000002-999992.txt,periodicins-60000010,periodicins-61000002,20.2619,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-106000004-periodicins-107000006-1000002.txt,periodicins-106000004,periodicins-107000006,30.3886,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-122000008-periodicins-123000016-1000008.txt,periodicins-122000008,periodicins-123000016,20.1927,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-51000004-periodicins-52000003-999999.txt,periodicins-51000004,periodicins-52000003,30.3885,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-66000008-periodicins-67000005-999997.txt,periodicins-66000008,periodicins-67000005,20.4436,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-8000006-periodicins-9000002-999996.txt,periodicins-8000006,periodicins-9000002,30.3894,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-37000002-periodicins-38000006-1000004.txt,periodicins-37000002,periodicins-38000006,20.5877,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-95000004-periodicins-96000019-1000015.txt,periodicins-95000004,periodicins-96000019,20.2239,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-119000023-periodicins-120000021-999998.txt,periodicins-119000023,periodicins-120000021,20.4401,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-24000016-periodicins-25000015-999999.txt,periodicins-24000016,periodicins-25000015,15.7972,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-79000003-periodicins-80000005-1000002.txt,periodicins-79000003,periodicins-80000005,30.3652,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-104000006-periodicins-105000002-999996.txt,periodicins-104000006,periodicins-105000002,30.3651,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-18000002-periodicins-19000015-1000013.txt,periodicins-18000002,periodicins-19000015,16.5576,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-76000003-periodicins-77000005-1000002.txt,periodicins-76000003,periodicins-77000005,30.3886,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-46000003-periodicins-47000005-1000002.txt,periodicins-46000003,periodicins-47000005,30.365,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-69000010-periodicins-70000008-999998.txt,periodicins-69000010,periodicins-70000008,18.0405,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-19000015-periodicins-20000014-999999.txt,periodicins-19000015,periodicins-20000014,15.7972,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-45000004-periodicins-46000003-999999.txt,periodicins-45000004,periodicins-46000003,30.3653,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-90000013-periodicins-91000014-1000001.txt,periodicins-90000013,periodicins-91000014,20.0205,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-103000004-periodicins-104000006-1000002.txt,periodicins-103000004,periodicins-104000006,30.3886,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-109000004-periodicins-110000006-1000002.txt,periodicins-109000004,periodicins-110000006,30.3652,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-5000006-periodicins-6000002-999996.txt,periodicins-5000006,periodicins-6000002,30.3632,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-82000003-periodicins-83000005-1000002.txt,periodicins-82000003,periodicins-83000005,30.3651,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-59000018-periodicins-60000010-999992.txt,periodicins-59000018,periodicins-60000010,20.3458,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-14000006-periodicins-15000002-999996.txt,periodicins-14000006,periodicins-15000002,30.3643,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-80000005-periodicins-81000004-999999.txt,periodicins-80000005,periodicins-81000004,30.3645,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-65000009-periodicins-66000008-999999.txt,periodicins-65000009,periodicins-66000008,20.2935,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-41000005-periodicins-42000004-999999.txt,periodicins-41000005,periodicins-42000004,30.3651,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-107000006-periodicins-108000002-999996.txt,periodicins-107000006,periodicins-108000002,30.3651,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-111000002-periodicins-112000004-1000002.txt,periodicins-111000002,periodicins-112000004,30.3653,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-33000026-periodicins-34000013-999987.txt,periodicins-33000026,periodicins-34000013,20.2494,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-77000005-periodicins-78000004-999999.txt,periodicins-77000005,periodicins-78000004,30.3651,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-58000007-periodicins-59000018-1000011.txt,periodicins-58000007,periodicins-59000018,20.299,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-93000041-periodicins-94000026-999985.txt,periodicins-93000041,periodicins-94000026,20.3953,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-55000003-periodicins-56000005-1000002.txt,periodicins-55000003,periodicins-56000005,30.365,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-62000008-periodicins-63000004-999996.txt,periodicins-62000008,periodicins-63000004,20.1246,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-78000004-periodicins-79000003-999999.txt,periodicins-78000004,periodicins-79000003,30.3886,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-roi-begin-periodicins-1000058-1000058.txt,,,5.88718,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-10000004-periodicins-11000006-1000002.txt,periodicins-10000004,periodicins-11000006,30.3887,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-108000002-periodicins-109000004-1000002.txt,periodicins-108000002,periodicins-109000004,30.3886,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-1000058-periodicins-2000003-999945.txt,periodicins-1000058,periodicins-2000003,9.10524,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-75000004-periodicins-76000003-999999.txt,periodicins-75000004,periodicins-76000003,30.3652,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-116000006-periodicins-117000025-1000019.txt,periodicins-116000006,periodicins-117000025,22.6608,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-29000004-periodicins-30000042-1000038.txt,periodicins-29000004,periodicins-30000042,20.397,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-126000011-periodicins-127000015-1000004.txt,periodicins-126000011,periodicins-127000015,20.5138,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-112000004-periodicins-113000006-1000002.txt,periodicins-112000004,periodicins-113000006,30.3648,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-12000002-periodicins-13000004-1000002.txt,periodicins-12000002,periodicins-13000004,30.3885,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-70000008-periodicins-71000005-999997.txt,periodicins-70000008,periodicins-71000005,23.3985,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-121000043-periodicins-122000008-999965.txt,periodicins-121000043,periodicins-122000008,20.3614,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-3000002-periodicins-4000004-1000002.txt,periodicins-3000002,periodicins-4000004,30.3886,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-87000005-periodicins-88000005-1000000.txt,periodicins-87000005,periodicins-88000005,10.9432,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-74000005-periodicins-75000004-999999.txt,periodicins-74000005,periodicins-75000004,30.3888,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-91000014-periodicins-92000010-999996.txt,periodicins-91000014,periodicins-92000010,20.2051,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-42000004-periodicins-43000003-999999.txt,periodicins-42000004,periodicins-43000003,30.3885,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-128000008-periodicins-129000009-1000001.txt,periodicins-128000008,periodicins-129000009,20.584,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-54000004-periodicins-55000003-999999.txt,periodicins-54000004,periodicins-55000003,30.3889,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-101000006-periodicins-102000002-999996.txt,periodicins-101000006,periodicins-102000002,30.3889,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-124000005-periodicins-125000008-1000003.txt,periodicins-124000005,periodicins-125000008,20.1616,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-125000008-periodicins-126000011-1000003.txt,periodicins-125000008,periodicins-126000011,20.3091,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-72000004-periodicins-73000003-999999.txt,periodicins-72000004,periodicins-73000003,30.3652,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-20000014-periodicins-21000016-1000002.txt,periodicins-20000014,periodicins-21000016,15.7973,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-100000009-periodicins-101000006-999997.txt,periodicins-100000009,periodicins-101000006,17.7294,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-30000042-periodicins-31000016-999974.txt,periodicins-30000042,periodicins-31000016,20.3279,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-48000004-periodicins-49000003-999999.txt,periodicins-48000004,periodicins-49000003,30.3653,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-118000046-periodicins-119000023-999977.txt,periodicins-118000046,periodicins-119000023,20.3137,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-47000005-periodicins-48000004-999999.txt,periodicins-47000005,periodicins-48000004,30.3886,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-34000013-periodicins-35000004-999991.txt,periodicins-34000013,periodicins-35000004,20.1931,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-32000003-periodicins-33000026-1000023.txt,periodicins-32000003,periodicins-33000026,20.1533,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-25000015-periodicins-26000014-999999.txt,periodicins-25000015,periodicins-26000014,15.7856,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-57000022-periodicins-58000007-999985.txt,periodicins-57000022,periodicins-58000007,20.1983,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-120000021-periodicins-121000043-1000022.txt,periodicins-120000021,periodicins-121000043,20.316,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-71000005-periodicins-72000004-999999.txt,periodicins-71000005,periodicins-72000004,30.3884,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-7000004-periodicins-8000006-1000002.txt,periodicins-7000004,periodicins-8000006,30.3644,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-31000016-periodicins-32000003-999987.txt,periodicins-31000016,periodicins-32000003,20.0674,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-114000002-periodicins-115000004-1000002.txt,periodicins-114000002,periodicins-115000004,30.3651,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,512,1024,power-periodicins-17000006-periodicins-18000002-999996.txt,periodicins-17000006,periodicins-18000002,30.3888,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-2048_barnes-intervals,2048,2048,power-periodicins-120000006-periodicins-121000002-999996.txt,periodicins-120000006,periodicins-121000002,30.3884,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-2048_barnes-intervals,2048,2048,power-periodicins-32000005-periodicins-33000004-999999.txt,periodicins-32000005,periodicins-33000004,30.3651,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-2048_barnes-intervals,2048,2048,power-periodicins-40000003-periodicins-41000005-1000002.txt,periodicins-40000003,periodicins-41000005,30.3644,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-2048_barnes-intervals,2048,2048,power-periodicins-24000003-periodicins-25000005-1000002.txt,periodicins-24000003,periodicins-25000005,30.3652,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-2048_barnes-intervals,2048,2048,power-periodicins-10000005-periodicins-11000004-999999.txt,periodicins-10000005,periodicins-11000004,30.3894,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-2048_barnes-intervals,2048,2048,power-periodicins-5000004-periodicins-6000003-999999.txt,periodicins-5000004,periodicins-6000003,15.7972,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-2048_barnes-intervals,2048,2048,power-periodicins-133000030-periodicins-134000034-1000004.txt,periodicins-133000030,periodicins-134000034,11.0129,0.0,0.0
