directory,branch_misprediction_1,l2_cache_miss_1,l3_cache_miss_1,time_ns_1,cycles_1,instructions_1,branch_misprediction_2,l2_cache_miss_2,l3_cache_miss_2,time_ns_2,cycles_2,instructions_2
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_16384_prefetch_ghb_branch_512,116650,9005,6485,16659900,44315334,53982398,114217,9341,884,16659900,29987820,35458424
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_16384_prefetch_ghb_branch_1024,117071,8561,6558,18842600,50121316,69980919,113811,6964,774,18842600,33916680,46060199
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_16384_prefetch_none_branch_1024,118608,8478,6611,17784600,47307036,61655029,113577,6911,778,17784600,32012280,42268339
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_4096_prefetch_simple_branch_4096,118070,8969,6515,18570000,49396200,61486939,113385,9359,865,18570000,33426000,38810094
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_8192_prefetch_simple_branch_2048,118398,10562,6544,19719300,52453338,62044105,114164,6291,835,19719300,35494740,49267513
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_8192_prefetch_ghb_branch_512,117346,9077,6535,19610400,52163664,69420080,114830,9376,822,19610400,35298720,46011328
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_16384_prefetch_none_branch_4096,118661,8632,6524,17750400,47216064,54144482,114221,7029,865,17750400,31950720,42235175
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_16384_prefetch_simple_branch_2048,117057,8536,6536,19846900,52792754,78011165,113399,6971,770,19846900,35724420,49478924
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_12288_prefetch_none_branch_512,117223,8529,6572,20763200,55230112,85155981,113184,7014,789,20763200,37373760,52881567
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_4096_prefetch_simple_branch_512,116352,8891,6541,20613700,54832442,77565129,113448,9378,815,20613700,37104660,46078517
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_8192_prefetch_none_branch_2048,118492,10059,6648,20793800,55311508,85108911,113325,6197,740,20793800,37428840,49317025
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_4096_prefetch_none_branch_512,116276,11928,6505,18601100,49478926,61582348,113615,8242,825,18601100,33481980,38899547
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_4096_prefetch_none_branch_1024,117881,8883,6585,18594800,49462168,61892420,114549,9511,818,18594800,33470640,42399713
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_12288_prefetch_ghb_branch_1024,117742,11601,6471,18587600,49443016,61868161,114739,8568,857,18587600,33457680,42386776
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_16384_prefetch_none_branch_1024,118736,10593,6589,16778600,44631076,46160568,112554,6435,793,16778600,30201480,38698577
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_12288_prefetch_none_branch_2048,117441,8778,6593,18544900,49329434,53576018,113596,9163,804,18544900,33380820,42203895
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_8192_prefetch_ghb_branch_2048,117736,8983,6604,19629100,52213406,69641267,114783,9486,830,19629100,35332380,42489781
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_4096_prefetch_simple_branch_512,117628,12014,6459,20564900,54702634,77801376,114414,8265,906,20564900,37016820,49621741
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_8192_prefetch_simple_branch_4096,118754,8564,6537,18786600,49972356,61745363,113642,6932,782,18786600,33815880,45727295
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_8192_prefetch_ghb_branch_1024,117610,8989,6582,17593400,46798444,53952262,114924,9462,808,17593400,31668120,42392399
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_4096_prefetch_ghb_branch_512,118474,10553,6571,18747800,49869148,69294796,114506,6336,776,18747800,33746040,45745508
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_12288_prefetch_simple_branch_1024,116124,9053,6487,18580800,49424928,61922346,114169,9278,892,18580800,33445440,45973759
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_16384_prefetch_none_branch_512,118687,8564,6568,20721800,55119988,84789411,113320,6994,764,20721800,37299240,52723774
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_12288_prefetch_ghb_branch_4096,118793,8573,6568,19832600,52754716,77486998,113660,7035,759,19832600,35698680,49430143
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_16384_prefetch_simple_branch_1024,118450,8506,6575,19761900,52566654,69642121,113873,6886,791,19761900,35571420,49254972
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_16384_prefetch_none_branch_2048,117942,11755,6541,20576100,54732426,69625448,114587,8686,854,20576100,37036980,45942092
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_16384_prefetch_ghb_branch_1024,115831,11438,6501,19634100,52226706,77730777,114089,8441,806,19634100,35341380,39010500
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_16384_prefetch_ghb_branch_512,117801,10368,6551,19757000,52553620,77170780,113012,6255,797,19757000,35562600,49302326
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_16384_prefetch_ghb_branch_2048,118736,8695,6572,19716700,52446422,69585142,114176,7058,845,19716700,35490060,49229208
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_8192_prefetch_ghb_branch_512,118491,8547,6538,20766900,55239954,85134729,113920,6961,820,20766900,37380420,52878754
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_12288_prefetch_simple_branch_512,116230,11547,6374,19673100,52330446,61975916,115221,8208,913,19673100,35411580,39034471
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_12288_prefetch_none_branch_512,117138,8562,6482,20726500,55132490,85136959,114255,6877,830,20726500,37307700,52873364
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_12288_prefetch_simple_branch_4096,116345,8930,6506,22478500,59792810,85491019,114608,9235,837,22478500,40461300,60005364
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_12288_prefetch_none_branch_4096,118411,8580,6597,20764700,55234102,85046535,114096,7052,817,20764700,37376460,52863962
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_16384_prefetch_none_branch_1024,116222,9071,6481,17638700,46918942,61857839,114106,9292,889,17638700,31749660,39033267
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_12288_prefetch_ghb_branch_1024,116976,8473,6508,20803400,55337044,77402867,113611,6809,803,20803400,37446120,49417051
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_8192_prefetch_simple_branch_512,118443,10539,6540,18767600,49921816,62050308,115646,6358,851,18767600,33781680,45826595
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_16384_prefetch_ghb_branch_2048,118660,8642,6467,21830700,58069662,85584038,113430,7014,835,21830700,39295260,53093761
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_4096_prefetch_simple_branch_4096,117329,8608,6558,19700700,52403862,62044327,114487,7008,792,19700700,35461260,49244586
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_4096_prefetch_none_branch_4096,117593,11628,6508,19541400,51980124,69560058,114661,8082,882,19541400,35174520,45866357
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_4096_prefetch_ghb_branch_512,118541,8560,6569,21770500,57909530,93103581,114036,6932,791,21770500,39186900,56489642
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_8192_prefetch_simple_branch_512,116191,8883,6530,18647400,49602084,69863798,113409,9330,822,18647400,33565320,46174855
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_4096_prefetch_none_branch_4096,118506,8562,6543,20765200,55235432,77626229,113395,6887,784,20765200,37377360,52885791
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_8192_prefetch_none_branch_4096,117118,10093,6529,19818900,52718274,77590050,114187,6254,788,19818900,35674020,49495153
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_8192_prefetch_simple_branch_1024,118448,8706,6604,19721000,52457860,69607912,114212,6954,788,19721000,35497800,49264311
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_8192_prefetch_ghb_branch_1024,117664,10464,6557,19725600,52470096,61820727,114109,6484,827,19725600,35506080,45797334
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_8192_prefetch_none_branch_4096,117290,8647,6519,19697600,52395616,77089568,114527,7052,791,19697600,35455680,49230479
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_8192_prefetch_ghb_branch_4096,118884,10467,6529,18863300,50176378,69994864,113480,6254,791,18863300,33953940,42315137
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_12288_prefetch_ghb_branch_4096,117679,8944,6567,20611400,54826324,85569915,114238,9574,840,20611400,37100520,53307521
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_4096_prefetch_none_branch_1024,118550,9983,6654,19879900,52880534,69973834,113495,6205,736,19879900,35783820,38908325
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_4096_prefetch_simple_branch_1024,117364,9019,6533,18672900,49669914,61923394,114818,9433,839,18672900,33611220,39026140
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_12288_prefetch_ghb_branch_2048,116090,9058,6474,19664800,52308368,69869172,114164,9324,915,19664800,35396640,39026797
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_16384_prefetch_ghb_branch_2048,117238,11768,6456,19643700,52252242,77785969,113979,8458,900,19643700,35358660,46217446
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_16384_prefetch_simple_branch_512,116794,11606,6505,17632900,46903514,61904464,114211,8327,872,17632900,31739220,39045927
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_4096_prefetch_none_branch_512,118615,8554,6581,19770000,52588200,77185652,114250,7020,802,19770000,35586000,49292362
