directory,period,branch_predictor.num-correct_core0,branch_predictor.num-correct_core1,branch_predictor.num-incorrect_core0,branch_predictor.num-incorrect_core1,L2.load-misses_core0,L2.load-misses_core1,L2.loads_core0,L2.loads_core1,L2.stores_core0,L2.stores_core1,L2.store-misses_core0,L2.store-misses_core1,core.instructions_core0,core.instructions_core1,performance_model.elapsed_time_core0,performance_model.elapsed_time_core1,performance_model.idle_elapsed_time_core0,performance_model.idle_elapsed_time_core1,performance_model.instruction_count_core0,performance_model.instruction_count_core1,L3.load-misses_core0,L3.load-misses_core1,L3.loads_core0,L3.loads_core1,L3.stores_core0,L3.stores_core1,L3.store-misses_core0,L3.store-misses_core1,L2.evict-E_core0,L2.evict-E_core1,L2.evict-I_core0,L2.evict-I_core1,L2.evict-M_core0,L2.evict-M_core1,L2.evict-O_core0,L2.evict-O_core1,L2.evict-prefetch_core0,L2.evict-prefetch_core1,L2.evict-S_core0,L2.evict-S_core1,L2.evict-u_core0,L2.evict-u_core1,L2.evict-warmup_core0,L2.evict-warmup_core1,L1-D.loads_core0,L1-D.loads_core1,L1-D.stores_core0,L1-D.stores_core1,rob_timer.uop_fp_addsub_core0,rob_timer.uop_fp_addsub_core1,rob_timer.uop_fp_muldiv_core0,rob_timer.uop_fp_muldiv_core1,rob_timer.uops_x87_core0,rob_timer.uops_x87_core1,rob_timer.uop_load_core0,rob_timer.uop_load_core1,rob_timer.uop_store_core0,rob_timer.uop_store_core1,rob_timer.uop_generic_core0,rob_timer.uop_generic_core1,rob_timer.uop_branch_core0,rob_timer.uop_branch_core1,power.core[0].total_core0,power.core[0].total_core1,power.core[0].dynamic_core0,power.core[0].dynamic_core1,power.core[0].leakage_core0,power.core[0].leakage_core1,power.core[1].total_core0,power.core[1].total_core1,power.core[1].dynamic_core0,power.core[1].dynamic_core1,power.core[1].leakage_core0,power.core[1].leakage_core1,l2_most_usage_core0,l2_most_usage_core1,normalized_commit_float_core0,normalized_commit_float_core1,normalized_commit_mem_core0,normalized_commit_mem_core1,normalized_commit_int_core0,normalized_commit_int_core1,l1_data_access_core0,l1_data_access_core1,normalized_commit_ctrl_core0,normalized_commit_ctrl_core1,l2_avg_eviction_rate_core0,l2_avg_eviction_rate_core1,l2_most_hit_rate_core0,l2_most_hit_rate_core1,l3_usage_core0,l3_usage_core1,branch_mispred_rate_core0,branch_mispred_rate_core1
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,periodicins-99000008:99000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,99000008:periodicins-100000019,42978.0,44702.0,117.0,134.0,1094.0,1035.0,1120.0,1067.0,226.0,224.0,226.0,224.0,497182.0,503013.0,95700000000.0,95700000000.0,20141049.0,-18956607.0,497149.0,502993.0,740.0,738.0,1094.0,1035.0,226.0,224.0,226.0,224.0,526.0,476.0,0.0,0.0,555.0,559.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,69876.0,68191.0,46525.0,45556.0,61810.0,59630.0,46668.0,45216.0,0.0,0.0,69878.0,68168.0,46532.0,45534.0,229199.0,239412.0,43103.0,44819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.0,1291.0,0.21818569457462259,0.20843596487565927,0.23413961084673218,0.22604187168124878,0.460996174439139,0.4759558898080169,116401.0,113747.0,0.08669461082661882,0.0891010769105371,0.812778603268945,0.801704105344694,0.019316493313521546,0.024786986831913247,1320.0,1259.0,0.0027149321266968325,0.00298866981889553
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,periodicins-100000019:100000019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,50.0,0.0,32.0,0.0,0.0,0.0,36.0,0.0,32.0,0.0,94.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,100000019:periodicins-101000012,41462.0,41576.0,119.0,120.0,1035.0,1138.0,1071.0,1170.0,230.0,227.0,230.0,227.0,504630.0,496986.0,95700000000.0,95700000000.0,-20084424.0,7359123.0,504640.0,496970.0,744.0,740.0,1035.0,1138.0,230.0,227.0,230.0,226.0,520.0,619.0,0.0,0.0,512.0,520.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,74590.0,72413.0,49640.0,48193.0,66610.0,64438.0,49870.0,48420.0,0.0,0.0,74590.0,72414.0,49640.0,48194.0,222351.0,221805.0,41589.0,41704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.0,1397.0,0.23082258288250798,0.22708486758178298,0.2461803697758754,0.24267886821761578,0.4406218417454372,0.44630029819753475,124230.0,120606.0,0.08241483859461388,0.08391383258280917,0.7955418908531898,0.8153185397279885,0.027671022290545733,0.02290622763063708,1265.0,1365.0,0.002861884033573026,0.0028779739063699156
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,periodicins-101000012:101000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,101000012:periodicins-102000027,40791.0,41466.0,116.0,116.0,1078.0,1049.0,1110.0,1089.0,234.0,230.0,234.0,230.0,492557.0,510005.0,97500000000.0,97500000000.0,-21960051.0,60370590.0,492556.0,510007.0,792.0,755.0,1078.0,1049.0,234.0,230.0,234.0,230.0,562.0,524.0,0.0,0.0,514.0,519.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,72267.0,76045.0,47975.0,50579.0,63932.0,67970.0,48550.0,50892.0,0.0,0.0,72264.0,76041.0,47972.0,50576.0,218930.0,222948.0,40916.0,41591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.0,1319.0,0.2283634178379355,0.23306046019156676,0.24410575831832662,0.24826619346869147,0.4444764768341532,0.43714865540533915,120242.0,126624.0,0.08306855856276532,0.0815501808805796,0.8020833333333334,0.7952994692949203,0.023809523809523808,0.030326004548900682,1312.0,1279.0,0.002835700491358447,0.0027896686066086287
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,periodicins-102000027:102000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,102000027:periodicins-103000003,44022.0,42313.0,141.0,130.0,1298.0,1280.0,1322.0,1308.0,299.0,293.0,299.0,293.0,502797.0,492667.0,104200000000.0,104200000000.0,116024704.0,-67809467.0,502818.0,492733.0,896.0,924.0,1298.0,1280.0,299.0,293.0,298.0,293.0,649.0,639.0,0.0,0.0,646.0,638.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,69547.0,69767.0,46347.0,46303.0,60064.0,60328.0,46400.0,46928.0,0.0,0.0,69546.0,69767.0,46339.0,46290.0,236288.0,226764.0,44172.0,42411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.0,1601.0,0.21174350682283308,0.21770485946897195,0.23048069101446508,0.23556885279509282,0.4699471158340245,0.46027844365463894,115894.0,116070.0,0.08785255281952756,0.08608451550438735,0.8013571869216533,0.7995003123048094,0.014805675508945095,0.017489069331667707,1597.0,1573.0,0.0031927178860131785,0.003062931461018307
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,periodicins-103000003:103000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,153.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,103000003:periodicins-104000024,43345.0,44325.0,117.0,127.0,1089.0,1036.0,1121.0,1057.0,243.0,239.0,243.0,239.0,500021.0,500887.0,96900000000.0,96900000000.0,-44893686.0,218994.0,499991.0,500837.0,757.0,753.0,1089.0,1036.0,243.0,239.0,243.0,239.0,572.0,520.0,0.0,0.0,514.0,515.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,70051.0,68298.0,46648.0,45585.0,61948.0,59889.0,46760.0,45388.0,0.0,0.0,70052.0,68302.0,46660.0,45593.0,231143.0,237282.0,43470.0,44460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.0,1296.0,0.2174068689115057,0.21018113866001714,0.23341419660374263,0.22738661614296238,0.46226658480343824,0.47372361430821724,116699.0,113883.0,0.08693634867335572,0.08876253526244442,0.7983870967741935,0.7993827160493827,0.02346041055718475,0.016203703703703703,1332.0,1275.0,0.0026920068105471444,0.0028570143075677137
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,periodicins-104000024:104000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,104000024:periodicins-105000022,41374.0,41503.0,119.0,120.0,1035.0,1133.0,1070.0,1165.0,297.0,243.0,297.0,243.0,502794.0,496455.0,98000000000.0,98000000000.0,-49402468.0,41950709.0,502811.0,496442.0,811.0,757.0,1035.0,1133.0,297.0,243.0,297.0,243.0,520.0,618.0,0.0,0.0,515.0,512.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,74206.0,72363.0,49388.0,48155.0,66230.0,64385.0,49616.0,48384.0,0.0,0.0,74208.0,72360.0,49384.0,48159.0,221884.0,221527.0,41501.0,41631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,1408.0,0.23040449965592272,0.22714848274264535,0.24581041142097956,0.24275916246185456,0.4413020043994161,0.4462176833751297,123594.0,120518.0,0.08254076222071068,0.0838565428890836,0.7571324067300659,0.8046875,0.025603511338697878,0.022727272727272728,1332.0,1376.0,0.0028679536307328946,0.002883021406433943
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,periodicins-105000022:105000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,105000022:periodicins-106000019,40920.0,41474.0,116.0,116.0,1105.0,1061.0,1142.0,1101.0,219.0,290.0,219.0,290.0,495221.0,509996.0,99300000000.0,99300000000.0,-17444715.0,10374771.0,495213.0,509986.0,799.0,826.0,1105.0,1061.0,219.0,290.0,219.0,290.0,578.0,547.0,0.0,0.0,524.0,511.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,72854.0,76045.0,48308.0,50554.0,64346.0,67894.0,49056.0,50948.0,0.0,0.0,72852.0,76045.0,48308.0,50552.0,219612.0,222971.0,41045.0,41599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.0,1391.0,0.2289927123445896,0.233025357061624,0.24465844542133713,0.24823135867732296,0.4434626156806759,0.4372014682468098,121162.0,126599.0,0.08288218795244952,0.08156730641024636,0.8119030124908155,0.7627606038820992,0.02718589272593681,0.02875629043853343,1324.0,1351.0,0.00282678623647529,0.002789132002885309
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,periodicins-106000019:106000019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,106000019:periodicins-107000006,23411.0,62353.0,64.0,175.0,1484.0,2221.0,1498.0,2269.0,961.0,927.0,961.0,927.0,265405.0,729989.0,174100000000.0,174100000000.0,95488147588.0,1001894962.0,265345.0,729944.0,726.0,1695.0,1484.0,2221.0,961.0,927.0,956.0,925.0,1212.0,1442.0,0.0,0.0,1131.0,1345.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,41062.0,106893.0,29241.0,72201.0,30196.0,89944.0,23528.0,69296.0,0.0,0.0,41063.0,106894.0,29265.0,72221.0,117928.0,329131.0,23511.0,62554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2459.0,3196.0,0.20242271245831842,0.21814027334658467,0.2649837041502609,0.24536671100523433,0.4443322469433507,0.450871177510894,70303.0,179094.0,0.08858536952958686,0.08569170220373183,0.953233021553477,0.8742177722152691,0.0056933712891419274,0.015018773466833541,2445.0,3148.0,0.002726304579339723,0.0027987461617195496
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,periodicins-107000006:107000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,107000006:periodicins-108000030,71817.0,50891.0,30.0,0.0,16035.0,12832.0,16049.0,12834.0,15656.0,12621.0,15656.0,12621.0,596583.0,406733.0,411000000000.0,411000000000.0,42658089.0,-115236291.0,596641.0,406739.0,2121.0,3809.0,16035.0,12832.0,15656.0,12621.0,15592.0,12621.0,3313.0,4996.0,0.0,0.0,28337.0,20404.0,0.0,0.0,0.0,0.0,19.0,14.0,0.0,0.0,0.0,0.0,136421.0,100998.0,132876.0,100976.0,10608.0,0.0,7072.0,0.0,0.0,0.0,136420.0,100998.0,132856.0,100977.0,237812.0,153903.0,71851.0,50891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31705.0,25455.0,0.029635440500315965,0.0,0.4513638504617128,0.49657883673073,0.39862349413241743,0.3783882792888701,269297.0,201974.0,0.12043755856268114,0.12512139413325205,0.9988645324081376,0.9983893144765272,0.0004415707301687431,7.85700255352583e-05,31691.0,25453.0,0.00041755396885047395,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,periodicins-108000030:108000030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,108000030:periodicins-109000009,69142.0,22493.0,224.0,29.0,1000.0,3544.0,1121.0,3556.0,0.0,3253.0,0.0,3253.0,789982.0,210920.0,91800000000.0,91800000000.0,33666039.0,61109586.0,790003.0,210980.0,0.0,1064.0,1000.0,3544.0,0.0,3253.0,0.0,3252.0,205.0,1530.0,0.0,0.0,795.0,5263.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,107379.0,40321.0,74052.0,35894.0,99984.0,13283.0,66656.0,8856.0,0.0,0.0,107380.0,40322.0,74044.0,35854.0,372552.0,90009.0,69382.0,22519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.0,6809.0,0.2109415151231294,0.10496396738099753,0.22965586557668402,0.3611606296226057,0.4715955553417673,0.426744737341172,181431.0,76215.0,0.0878273175844513,0.1067655983311208,0.8920606601248885,0.9979438977823469,0.1079393398751115,0.0017623733294169482,1000.0,6797.0,0.003229247758267739,0.001287629873013054
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,periodicins-109000009:109000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,21.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,109000009:periodicins-110000036,43994.0,45431.0,125.0,145.0,452.0,585.0,514.0,662.0,0.0,0.0,0.0,0.0,500010.0,496327.0,57500000000.0,57500000000.0,-45734608.0,-245989.0,499988.0,496314.0,0.0,0.0,452.0,585.0,0.0,0.0,0.0,0.0,72.0,125.0,0.0,0.0,380.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67791.0,64084.0,46588.0,44333.0,63570.0,59247.0,42380.0,39496.0,0.0,0.0,67790.0,64085.0,46596.0,44335.0,235555.0,243573.0,44127.0,45586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,662.0,0.2118957620847583,0.1989474681006675,0.22876742465150696,0.21844469472746797,0.47110057798844024,0.49075105726668106,114379.0,108417.0,0.08825223495530089,0.0918467059015528,0.8793774319066148,0.8836858006042296,0.12062256809338522,0.1163141993957704,452.0,585.0,0.0028332464471089555,0.0031814990345796035
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,periodicins-110000036:110000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,110000036:periodicins-111000006,44919.0,42934.0,141.0,142.0,564.0,566.0,643.0,642.0,0.0,0.0,0.0,0.0,499984.0,503346.0,57700000000.0,57700000000.0,69303178.0,130402.0,500004.0,503378.0,0.0,0.0,564.0,566.0,0.0,0.0,0.0,0.0,71.0,97.0,0.0,0.0,493.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65687.0,70305.0,45411.0,48413.0,60846.0,65682.0,40564.0,43788.0,0.0,0.0,65686.0,70303.0,45399.0,48403.0,242429.0,232053.0,45070.0,43061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,642.0,0.20282649044769432,0.21748459310295504,0.22217710966750936,0.23583380020900135,0.4848735159525105,0.46102084848195873,111098.0,118718.0,0.09014288457230632,0.08554950272774592,0.8771384136858476,0.881619937694704,0.12286158631415241,0.11838006230529595,564.0,566.0,0.0031291611185086552,0.003296499210697372
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_fft-intervals,periodicins-111000006:111000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
