directory,btbCore0,btbCore1,file,period_start,period_end,total_power,l2_power,l3_power
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-192000071-periodicins-193000069-999998.txt,periodicins-192000071,periodicins-193000069,25.2826,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-781000019-periodicins-782000066-1000047.txt,periodicins-781000019,periodicins-782000066,33.5987,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-166000006-periodicins-167000004-999998.txt,periodicins-166000006,periodicins-167000004,6.58159,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-870000041-periodicins-871000004-999963.txt,periodicins-870000041,periodicins-871000004,40.2463,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-865000016-periodicins-866000042-1000026.txt,periodicins-865000016,periodicins-866000042,33.9629,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-185000011-periodicins-186000010-999999.txt,periodicins-185000011,periodicins-186000010,9.79858,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-792000048-periodicins-793000054-1000006.txt,periodicins-792000048,periodicins-793000054,40.2409,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-203000069-periodicins-204000050-999981.txt,periodicins-203000069,periodicins-204000050,35.8509,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-837000018-periodicins-838000078-1000060.txt,periodicins-837000018,periodicins-838000078,33.402,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-533000012-periodicins-534000049-1000037.txt,periodicins-533000012,periodicins-534000049,38.9758,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-505000056-periodicins-506000074-1000018.txt,periodicins-505000056,periodicins-506000074,35.1692,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1101000002-periodicins-1102000004-1000002.txt,periodicins-1101000002,periodicins-1102000004,30.3652,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-291000020-periodicins-292000030-1000010.txt,periodicins-291000020,periodicins-292000030,39.6627,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-589000013-periodicins-590000006-999993.txt,periodicins-589000013,periodicins-590000006,35.1437,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-942000098-periodicins-943000068-999970.txt,periodicins-942000098,periodicins-943000068,39.9944,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-115000004-periodicins-116000003-999999.txt,periodicins-115000004,periodicins-116000003,14.4741,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-608000027-periodicins-609000046-1000019.txt,periodicins-608000027,periodicins-609000046,41.8866,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-766000053-periodicins-767000027-999974.txt,periodicins-766000053,periodicins-767000027,35.731,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-948000105-periodicins-949000052-999947.txt,periodicins-948000105,periodicins-949000052,39.2069,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-402000012-periodicins-403000109-1000097.txt,periodicins-402000012,periodicins-403000109,39.4275,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-635000007-periodicins-636000022-1000015.txt,periodicins-635000007,periodicins-636000022,39.9062,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-643000004-periodicins-644000045-1000041.txt,periodicins-643000004,periodicins-644000045,36.4044,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-392000050-periodicins-393000058-1000008.txt,periodicins-392000050,periodicins-393000058,9.88939,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-142000005-periodicins-143000001-999996.txt,periodicins-142000005,periodicins-143000001,5.7227,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1116000002-periodicins-1117000004-1000002.txt,periodicins-1116000002,periodicins-1117000004,30.3595,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1126000002-periodicins-1127000004-1000002.txt,periodicins-1126000002,periodicins-1127000004,30.3653,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-905000004-periodicins-906000003-999999.txt,periodicins-905000004,periodicins-906000003,30.3652,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1135000002-periodicins-1136000004-1000002.txt,periodicins-1135000002,periodicins-1136000004,30.3652,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-35000003-periodicins-36000004-1000001.txt,periodicins-35000003,periodicins-36000004,10.8169,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-794000036-periodicins-795000057-1000021.txt,periodicins-794000036,periodicins-795000057,34.7003,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-126000004-periodicins-127000003-999999.txt,periodicins-126000004,periodicins-127000003,13.7015,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-282000012-periodicins-283000069-1000057.txt,periodicins-282000012,periodicins-283000069,23.1023,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-769000044-periodicins-770000014-999970.txt,periodicins-769000044,periodicins-770000014,36.8778,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1118000006-periodicins-1119000002-999996.txt,periodicins-1118000006,periodicins-1119000002,30.3625,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-742000052-periodicins-743000051-999999.txt,periodicins-742000052,periodicins-743000051,37.137,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-457000004-periodicins-458000015-1000011.txt,periodicins-457000004,periodicins-458000015,30.4673,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-678000019-periodicins-679000003-999984.txt,periodicins-678000019,periodicins-679000003,35.0868,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1134000006-periodicins-1135000002-999996.txt,periodicins-1134000006,periodicins-1135000002,30.3886,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-436000006-periodicins-437000002-999996.txt,periodicins-436000006,periodicins-437000002,30.3651,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-560000013-periodicins-561000014-1000001.txt,periodicins-560000013,periodicins-561000014,34.7934,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-985000084-periodicins-986000044-999960.txt,periodicins-985000084,periodicins-986000044,40.6939,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-452000046-periodicins-453000014-999968.txt,periodicins-452000046,periodicins-453000014,36.9436,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-833000060-periodicins-834000006-999946.txt,periodicins-833000060,periodicins-834000006,34.5206,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-531000040-periodicins-532000121-1000081.txt,periodicins-531000040,periodicins-532000121,38.9541,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-45000006-periodicins-46000006-1000000.txt,periodicins-45000006,periodicins-46000006,9.20222,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1122000004-periodicins-1123000003-999999.txt,periodicins-1122000004,periodicins-1123000003,30.3652,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-343000066-periodicins-344000012-999946.txt,periodicins-343000066,periodicins-344000012,39.7914,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-241000052-periodicins-242000017-999965.txt,periodicins-241000052,periodicins-242000017,33.8029,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-981000007-periodicins-982000045-1000038.txt,periodicins-981000007,periodicins-982000045,36.1958,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-903000042-periodicins-904000006-999964.txt,periodicins-903000042,periodicins-904000006,34.6131,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-449000040-periodicins-450000026-999986.txt,periodicins-449000040,periodicins-450000026,34.5467,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1050000003-periodicins-1051000005-1000002.txt,periodicins-1050000003,periodicins-1051000005,30.3653,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-845000036-periodicins-846000004-999968.txt,periodicins-845000036,periodicins-846000004,34.4189,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-994000004-periodicins-995000006-1000002.txt,periodicins-994000004,periodicins-995000006,30.3652,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1127000004-periodicins-1128000006-1000002.txt,periodicins-1127000004,periodicins-1128000006,30.3885,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-475000006-periodicins-476000030-1000024.txt,periodicins-475000006,periodicins-476000030,32.6631,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1111000004-periodicins-1112000006-1000002.txt,periodicins-1111000004,periodicins-1112000006,30.3635,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-290000024-periodicins-291000020-999996.txt,periodicins-290000024,periodicins-291000020,41.4612,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-877000004-periodicins-878000076-1000072.txt,periodicins-877000004,periodicins-878000076,31.0285,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-418000045-periodicins-419000024-999979.txt,periodicins-418000045,periodicins-419000024,34.2301,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-201000039-periodicins-202000050-1000011.txt,periodicins-201000039,periodicins-202000050,28.7741,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-88000003-periodicins-89000005-1000002.txt,periodicins-88000003,periodicins-89000005,14.0142,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1114000004-periodicins-1115000006-1000002.txt,periodicins-1114000004,periodicins-1115000006,30.3885,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-309000034-periodicins-310000052-1000018.txt,periodicins-309000034,periodicins-310000052,38.4918,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-929000064-periodicins-930000051-999987.txt,periodicins-929000064,periodicins-930000051,37.1836,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-375000009-periodicins-376000015-1000006.txt,periodicins-375000009,periodicins-376000015,33.3623,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-787000023-periodicins-788000032-1000009.txt,periodicins-787000023,periodicins-788000032,39.1603,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-187000006-periodicins-188000003-999997.txt,periodicins-187000006,periodicins-188000003,9.33658,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1054000005-periodicins-1055000004-999999.txt,periodicins-1054000005,periodicins-1055000004,30.3652,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-816000014-periodicins-817000009-999995.txt,periodicins-816000014,periodicins-817000009,33.1196,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-379000017-periodicins-380000064-1000047.txt,periodicins-379000017,periodicins-380000064,25.9416,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-701000004-periodicins-702000006-1000002.txt,periodicins-701000004,periodicins-702000006,30.3651,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-7000003-periodicins-8000010-1000007.txt,periodicins-7000003,periodicins-8000010,16.366,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-112000003-periodicins-113000003-1000000.txt,periodicins-112000003,periodicins-113000003,9.68375,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-623000060-periodicins-624000061-1000001.txt,periodicins-623000060,periodicins-624000061,38.4771,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-890000023-periodicins-891000032-1000009.txt,periodicins-890000023,periodicins-891000032,36.9527,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-522000065-periodicins-523000043-999978.txt,periodicins-522000065,periodicins-523000043,39.0716,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-941000038-periodicins-942000098-1000060.txt,periodicins-941000038,periodicins-942000098,39.6068,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-595000106-periodicins-596000037-999931.txt,periodicins-595000106,periodicins-596000037,39.5049,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-665000013-periodicins-666000127-1000114.txt,periodicins-665000013,periodicins-666000127,35.799,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1031000007-periodicins-1032000003-999996.txt,periodicins-1031000007,periodicins-1032000003,37.1888,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-971000011-periodicins-972000020-1000009.txt,periodicins-971000011,periodicins-972000020,39.8955,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1095000002-periodicins-1096000004-1000002.txt,periodicins-1095000002,periodicins-1096000004,30.3652,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-639000053-periodicins-640000071-1000018.txt,periodicins-639000053,periodicins-640000071,38.954,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-421000024-periodicins-422000016-999992.txt,periodicins-421000024,periodicins-422000016,21.9806,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-111000003-periodicins-112000003-1000000.txt,periodicins-111000003,periodicins-112000003,6.15209,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-957000030-periodicins-958000013-999983.txt,periodicins-957000030,periodicins-958000013,40.5059,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-855000038-periodicins-856000039-1000001.txt,periodicins-855000038,periodicins-856000039,41.1395,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-581000085-periodicins-582000058-999973.txt,periodicins-581000085,periodicins-582000058,38.9608,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-109000006-periodicins-110000009-1000003.txt,periodicins-109000006,periodicins-110000009,13.1177,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-617000003-periodicins-618000022-1000019.txt,periodicins-617000003,periodicins-618000022,34.4421,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-209000057-periodicins-210000150-1000093.txt,periodicins-209000057,periodicins-210000150,37.24,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1014000049-periodicins-1015000017-999968.txt,periodicins-1014000049,periodicins-1015000017,35.3362,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1076000002-periodicins-1077000004-1000002.txt,periodicins-1076000002,periodicins-1077000004,30.3886,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-97000006-periodicins-98000002-999996.txt,periodicins-97000006,periodicins-98000002,13.0517,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-194000024-periodicins-195000038-1000014.txt,periodicins-194000024,periodicins-195000038,22.3803,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-259000058-periodicins-260000048-999990.txt,periodicins-259000058,periodicins-260000048,33.6161,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-765000045-periodicins-766000053-1000008.txt,periodicins-765000045,periodicins-766000053,33.0511,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1037000002-periodicins-1038000004-1000002.txt,periodicins-1037000002,periodicins-1038000004,30.3886,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-297000025-periodicins-298000051-1000026.txt,periodicins-297000025,periodicins-298000051,39.6052,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-704000004-periodicins-705000006-1000002.txt,periodicins-704000004,periodicins-705000006,30.3885,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-26000002-periodicins-27000001-999999.txt,periodicins-26000002,periodicins-27000001,16.5122,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-917000023-periodicins-918000029-1000006.txt,periodicins-917000023,periodicins-918000029,35.5505,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-512000026-periodicins-513000018-999992.txt,periodicins-512000026,periodicins-513000018,38.4324,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-600000003-periodicins-601000005-1000002.txt,periodicins-600000003,periodicins-601000005,30.3653,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-915000091-periodicins-916000021-999930.txt,periodicins-915000091,periodicins-916000021,38.505,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-506000074-periodicins-507000020-999946.txt,periodicins-506000074,periodicins-507000020,40.5194,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1049000004-periodicins-1050000003-999999.txt,periodicins-1049000004,periodicins-1050000003,30.3885,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-330000047-periodicins-331000079-1000032.txt,periodicins-330000047,periodicins-331000079,41.8545,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-747000004-periodicins-748000003-999999.txt,periodicins-747000004,periodicins-748000003,30.3888,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-38000001-periodicins-39000003-1000002.txt,periodicins-38000001,periodicins-39000003,15.3752,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1096000004-periodicins-1097000006-1000002.txt,periodicins-1096000004,periodicins-1097000006,30.3885,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-527000013-periodicins-528000008-999995.txt,periodicins-527000013,periodicins-528000008,35.2582,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1003000027-periodicins-1004000040-1000013.txt,periodicins-1003000027,periodicins-1004000040,33.9534,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-150000006-periodicins-151000003-999997.txt,periodicins-150000006,periodicins-151000003,6.12532,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-710000017-periodicins-711000028-1000011.txt,periodicins-710000017,periodicins-711000028,38.9217,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-1131000006-periodicins-1132000002-999996.txt,periodicins-1131000006,periodicins-1132000002,30.3643,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-260000048-periodicins-261000055-1000007.txt,periodicins-260000048,periodicins-261000055,34.1778,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-566000054-periodicins-567000090-1000036.txt,periodicins-566000054,periodicins-567000090,37.5939,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-420000011-periodicins-421000024-1000013.txt,periodicins-420000011,periodicins-421000024,19.3717,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-662000004-periodicins-663000007-1000003.txt,periodicins-662000004,periodicins-663000007,33.5841,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-155000002-periodicins-156000012-1000010.txt,periodicins-155000002,periodicins-156000012,6.87801,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-518000023-periodicins-519000003-999980.txt,periodicins-518000023,periodicins-519000003,34.469,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-262000004-periodicins-263000014-1000010.txt,periodicins-262000004,periodicins-263000014,34.1169,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-319000027-periodicins-320000085-1000058.txt,periodicins-319000027,periodicins-320000085,40.378,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-165000001-periodicins-166000006-1000005.txt,periodicins-165000001,periodicins-166000006,6.59848,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-174000005-periodicins-175000002-999997.txt,periodicins-174000005,periodicins-175000002,11.593,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-502000069-periodicins-503000027-999958.txt,periodicins-502000069,periodicins-503000027,35.6173,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-764000006-periodicins-765000045-1000039.txt,periodicins-764000006,periodicins-765000045,35.013,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-334000018-periodicins-335000068-1000050.txt,periodicins-334000018,periodicins-335000068,26.7467,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-145000003-periodicins-146000003-1000000.txt,periodicins-145000003,periodicins-146000003,7.32591,0.0,0.0
./config_l2_256_l3MB_8192_prefetch_none_branch_2048-4096_cholesky-intervals,2048,4096,power-periodicins-696000050-periodicins-697000042-999992.txt,periodicins-696000050,periodicins-697000042,38.7521,0.0,0.0
