directory,period,start,roi-begin,roi-end,stop,branch_predictor.num-correct_core0,branch_predictor.num-correct_core1,branch_predictor.num-incorrect_core0,branch_predictor.num-incorrect_core1,L2.load-misses_core0,L2.load-misses_core1,L2.loads_core0,L2.loads_core1,L2.stores_core0,L2.stores_core1,L2.store-misses_core0,L2.store-misses_core1,core.instructions_core0,core.instructions_core1,performance_model.elapsed_time_core0,performance_model.elapsed_time_core1,performance_model.idle_elapsed_time_core0,performance_model.idle_elapsed_time_core1,performance_model.instruction_count_core0,performance_model.instruction_count_core1,L3.load-misses_core0,L3.load-misses_core1,L3.loads_core0,L3.loads_core1,L3.stores_core0,L3.stores_core1,L3.store-misses_core0,L3.store-misses_core1
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-37600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-38000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-38400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-38800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-39200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-39600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-40000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-40400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-40800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-41200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-41600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-42000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-42400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-42800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-43200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-43600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-44000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-44400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-44800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-45200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-45600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-46000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-46400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-46800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-47200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-47600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,48060821888,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-48000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,14231,0,53410809797,0,4949987909,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-48400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,53410809797,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-48800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,53410809797,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-49200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,53410809797,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-49600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,53410809797,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-50000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,53410809797,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-50400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,53410809797,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-50800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,53410809797,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-51200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,53410809797,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-51600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,53410809797,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-52000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,53410809797,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-52400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,53410809797,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-52800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,53410809797,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-53200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,5786,0,55586368790,0,1775558993,400000000,3,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-53600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,55586368790,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-54000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,55586368790,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-54400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,55586368790,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-54800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,55586368790,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-55200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,4608,0,57318695702,0,1332326912,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-55600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,57318695702,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-56000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,57318695702,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-56400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,57318695702,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-56800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,57318695702,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-57200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,10906,0,61418686436,0,3699990734,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-57600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,61418686436,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-58000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,61418686436,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-58400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,61418686436,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-58800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,61418686436,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-59200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,61418686436,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-59600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,61418686436,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-60000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,61418686436,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-60400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,61418686436,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-60800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,61418686436,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-61200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,4426,0,63083344328,0,1264657892,400000000,6,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-61600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,63083344328,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-62000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,63083344328,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-62400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,63083344328,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-62800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,72229,0,90237418298,0,26754073970,400000000,3,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-63200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-63600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-64000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-64400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-64800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-65200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-65600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-66000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-66400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-66800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-67200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-67600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-68000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-68400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-68800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-69200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-69600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-70000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-70400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-70800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-71200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-71600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-72000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-72400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-72800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-73200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-73600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-74000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-74400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-74800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-75200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-75600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-76000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-76400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-76800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-77200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-77600000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-78000000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-78400000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-78800000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512_fft,periodic-79200000000,start,roi-begin,roi-end,stop,0,0,0,0,2,0,2,0,2,0,2,0,0,0,90237418298,0,400000000,400000000,0,0,3,0,3,0,3,0,3,0
